Date,SFD_daily_mean_M1,SFD_daily_mean_M2
22/08/2014,0.465658142,0.465453212
23/08/2014,0.261138863,0.260605129
24/08/2014,0.306608735,0.301720995
25/08/2014,0.384900219,0.388828263
26/08/2014,0.118477987,0.125362644
27/08/2014,0.212123308,0.210282996
28/08/2014,0.689551425,0.69159212
29/08/2014,0.486292081,0.486012305
30/08/2014,0.222304863,0.221774387
31/08/2014,0.10852202,0.109431344
01/09/2014,0.065341496,0.067053997
02/09/2014,0.275083575,0.281305083
03/09/2014,0.442292796,0.453821552
04/09/2014,0.59115568,0.606166184
05/09/2014,0.138521441,0.141086143
06/09/2014,0.25070338,0.252146024
07/09/2014,0.633061278,0.632773546
08/09/2014,0.479519975,0.479937472
09/09/2014,0.39954471,0.400492286
10/09/2014,0.187711533,0.186896288
11/09/2014,0.233336336,0.231081519
12/09/2014,0.036713359,0.037735911
13/09/2014,0.246268383,0.248390026
14/09/2014,0.617945854,0.608987178
15/09/2014,0.666871148,0.651989554
16/09/2014,0.401964753,0.388672022
17/09/2014,0.524801435,0.510685286
18/09/2014,0.420502135,0.408075475
19/09/2014,0.344821247,0.334282623
20/09/2014,0.348922609,0.337361274
21/09/2014,0.250632669,0.242316759
22/09/2014,0.216835455,0.205010508
23/09/2014,0.491533631,0.481898352
24/09/2014,0.683196235,0.671846571
25/09/2014,0.228601213,0.220542812
26/09/2014,0.670680647,0.660347529
27/09/2014,0.717528695,0.705220136
28/09/2014,0.678101307,0.665864504
29/09/2014,0.553902916,0.540714499
30/09/2014,0.229792264,0.224217003
01/10/2014,0.116048004,0.115185586
02/10/2014,0.351911312,0.340573974
03/10/2014,0.452238129,0.437594916
04/10/2014,0.47740142,0.463001997
05/10/2014,0.272090287,0.264226075
06/10/2014,0.37322677,0.360988568
07/10/2014,0.363092532,0.355524911
08/10/2014,0.611038156,0.59645182
09/10/2014,0.529649554,0.519479926
10/10/2014,0.394550899,0.381214182
11/10/2014,0.029820401,0.029626127
12/10/2014,0.304972402,0.297339838
13/10/2014,0.055674665,0.053660512
14/10/2014,0.044910609,0.043725815
15/10/2014,0.107310755,0.104905756
16/10/2014,0.145076049,0.143437501
17/10/2014,0.112713372,0.109169849
18/10/2014,0.568559621,0.553968304
19/10/2014,0.28561486,0.244849302
20/10/2014,0.233513429,0.198087098
21/10/2014,0.038164959,0.032190026
22/10/2014,0.004514644,0.003733797
23/10/2014,0.017537147,0.014442296
24/10/2014,0.033277212,0.027523708
25/10/2014,0.016779921,0.013707576
26/10/2014,0.032026571,0.026027065
27/10/2014,0.042044005,0.034475753
28/10/2014,0.047191819,0.038774721
29/10/2014,0.036334484,0.029969982
30/10/2014,0.044794369,0.036446589
31/10/2014,0.079482981,0.065195949
01/11/2014,0.076506758,0.062635657
02/11/2014,0.069626477,0.057108745
03/11/2014,0.024099238,0.020647999
04/11/2014,0.05363103,0.046353445
05/11/2014,0.007633451,0.006284982
06/11/2014,0.006013215,0.005291722
07/11/2014,0.0082507,0.007260744
08/11/2014,0.005501699,0.00484158
09/11/2014,0.012730467,0.011203008
10/11/2014,0.001044098,0.000918822
11/11/2014,0.018654282,0.016416058
12/11/2014,0.019245529,0.016936364
13/11/2014,0.000455887,0.000401188
14/11/2014,0.010837763,0.0095374
15/11/2014,0.003034832,0.0026707
16/11/2014,0.001246888,0.001097281
17/11/2014,0.002042627,0.001797544
18/11/2014,0.001137596,0.001001102
19/11/2014,0.004521018,0.003978566
20/11/2014,0.009509373,0.008368396
21/11/2014,0.001736256,0.001527932
22/11/2014,0.000502579,0.000442278
23/11/2014,0.001941534,0.00170858
24/11/2014,0.007494383,0.006595173
25/11/2014,0.005535973,0.004871742
26/11/2014,0.001553605,0.001367196
27/11/2014,0.001626342,0.001431207
28/11/2014,0.005743161,0.005054071
29/11/2014,0.004277481,0.00376425
30/11/2014,0.002867483,0.002523429
01/12/2014,0.001114411,0.000980699
02/12/2014,0.001243868,0.001094623
03/12/2014,0.002960359,0.002605162
04/12/2014,0.001496228,0.001316704
05/12/2014,0.00132658,0.001167411
06/12/2014,0.005906003,0.005197374
07/12/2014,0.007328879,0.006449527
08/12/2014,NA,NA
09/12/2014,NA,NA
10/12/2014,NA,NA
11/12/2014,NA,NA
12/12/2014,NA,NA
13/12/2014,NA,NA
14/12/2014,NA,NA
15/12/2014,NA,NA
16/12/2014,NA,NA
17/12/2014,NA,NA
18/12/2014,NA,NA
19/12/2014,NA,NA
20/12/2014,NA,NA
21/12/2014,NA,NA
22/12/2014,NA,NA
23/12/2014,NA,NA
24/12/2014,NA,NA
25/12/2014,NA,NA
26/12/2014,NA,NA
27/12/2014,NA,NA
28/12/2014,NA,NA
29/12/2014,NA,NA
30/12/2014,NA,NA
31/12/2014,NA,NA
01/01/2015,NA,NA
02/01/2015,NA,NA
03/01/2015,NA,NA
04/01/2015,NA,NA
05/01/2015,NA,NA
06/01/2015,NA,NA
07/01/2015,NA,NA
08/01/2015,NA,NA
09/01/2015,NA,NA
10/01/2015,NA,NA
11/01/2015,NA,NA
12/01/2015,NA,NA
13/01/2015,NA,NA
14/01/2015,NA,NA
15/01/2015,NA,NA
16/01/2015,NA,NA
17/01/2015,NA,NA
18/01/2015,NA,NA
19/01/2015,NA,NA
20/01/2015,NA,NA
21/01/2015,NA,NA
22/01/2015,NA,NA
23/01/2015,NA,NA
24/01/2015,NA,NA
25/01/2015,NA,NA
26/01/2015,NA,NA
27/01/2015,NA,NA
28/01/2015,NA,NA
29/01/2015,NA,NA
30/01/2015,NA,NA
31/01/2015,NA,NA
01/02/2015,NA,NA
02/02/2015,NA,NA
03/02/2015,NA,NA
04/02/2015,NA,NA
05/02/2015,NA,NA
06/02/2015,NA,NA
07/02/2015,NA,NA
08/02/2015,NA,NA
09/02/2015,NA,NA
10/02/2015,NA,NA
11/02/2015,NA,NA
12/02/2015,NA,NA
13/02/2015,NA,NA
14/02/2015,NA,NA
15/02/2015,NA,NA
16/02/2015,NA,NA
17/02/2015,NA,NA
18/02/2015,NA,NA
19/02/2015,NA,NA
20/02/2015,NA,NA
21/02/2015,NA,NA
22/02/2015,NA,NA
23/02/2015,NA,NA
24/02/2015,NA,NA
25/02/2015,NA,NA
26/02/2015,NA,NA
27/02/2015,NA,NA
28/02/2015,NA,NA
01/03/2015,NA,NA
02/03/2015,NA,NA
03/03/2015,NA,NA
04/03/2015,NA,NA
05/03/2015,NA,NA
06/03/2015,NA,NA
07/03/2015,NA,NA
08/03/2015,NA,NA
09/03/2015,NA,NA
10/03/2015,NA,NA
11/03/2015,NA,NA
12/03/2015,NA,NA
13/03/2015,NA,NA
14/03/2015,NA,NA
15/03/2015,NA,NA
16/03/2015,NA,NA
17/03/2015,NA,NA
18/03/2015,NA,NA
19/03/2015,NA,NA
20/03/2015,NA,NA
21/03/2015,NA,NA
22/03/2015,NA,NA
23/03/2015,NA,NA
24/03/2015,NA,NA
25/03/2015,NA,NA
26/03/2015,NA,NA
27/03/2015,NA,NA
28/03/2015,NA,NA
29/03/2015,NA,NA
30/03/2015,NA,NA
31/03/2015,NA,NA
01/04/2015,NA,NA
02/04/2015,NA,NA
03/04/2015,NA,NA
04/04/2015,NA,NA
05/04/2015,NA,NA
06/04/2015,NA,NA
07/04/2015,NA,NA
08/04/2015,NA,NA
09/04/2015,0.089941716,0.098282466
10/04/2015,0.092704163,0.097305712
11/04/2015,0.109187939,0.111831803
12/04/2015,0.197496353,0.199932724
13/04/2015,0.293112084,0.294405517
14/04/2015,0.29335901,0.293193324
15/04/2015,0.494970541,0.503657332
16/04/2015,0.538901882,0.549065886
17/04/2015,0.022288192,0.022690437
18/04/2015,0.018624349,0.017538057
19/04/2015,0.314735858,0.321680357
20/04/2015,0.386692453,0.39476246
21/04/2015,0.430992959,0.442418581
22/04/2015,0.499234519,0.51158283
23/04/2015,0.401029365,0.408574002
24/04/2015,0.416925938,0.425627688
25/04/2015,0.305322269,0.313390853
26/04/2015,0.477908012,0.491007377
27/04/2015,0.500892143,0.511885089
28/04/2015,0.023907194,0.023930877
29/04/2015,0.479939484,0.497308818
30/04/2015,0.273625014,0.281028816
01/05/2015,0.166332837,0.177737072
02/05/2015,0.341869459,0.357607344
03/05/2015,0.252313348,0.268633618
04/05/2015,0.347517923,0.358969658
05/05/2015,0.779993846,0.806148884
06/05/2015,0.023487001,0.02344022
07/05/2015,0.485278215,0.498913312
08/05/2015,0.594063996,0.614973843
09/05/2015,0.188748978,0.192246904
10/05/2015,0.512223319,0.523048825
11/05/2015,0.81656972,0.847635677
12/05/2015,0.783526925,0.816177939
13/05/2015,0.69147533,0.71971817
14/05/2015,0.056921512,0.045264198
15/05/2015,0.002202308,0.001721783
16/05/2015,0.013455754,0.010519824
17/05/2015,0.501283755,0.514134928
18/05/2015,0.697567904,0.721907203
19/05/2015,0.051467151,0.053041253
20/05/2015,0.01953578,0.019402367
21/05/2015,0.079980537,0.084421158
22/05/2015,0.148530546,0.1583679
23/05/2015,0.172716172,0.183880586
24/05/2015,0.240093596,0.246265794
25/05/2015,0.182587265,0.185181073
26/05/2015,0.03241852,0.032571091
27/05/2015,0.184741486,0.186664249
28/05/2015,0.716924866,0.743203827
29/05/2015,0.709471824,0.737636511
30/05/2015,0.346204381,0.353950015
31/05/2015,0.306135669,0.313151472
01/06/2015,0.626846828,0.64794837
02/06/2015,0.562725615,0.579212201
03/06/2015,0.631926594,0.654429973
04/06/2015,0.483786149,0.499698654
05/06/2015,0.679038994,0.704679007
06/06/2015,0.437565032,0.452574315
07/06/2015,0.614076238,0.634965536
08/06/2015,0.18877774,0.192625627
09/06/2015,0.137536601,0.142378045
10/06/2015,0.47259195,0.485420376
11/06/2015,0.586263739,0.603437925
12/06/2015,0.867351276,0.919281712
13/06/2015,0.837058226,0.88373209
14/06/2015,0.601227,0.633398693
15/06/2015,0.036758698,0.039338014
16/06/2015,0.145703787,0.155016024
17/06/2015,0.500124283,0.531020053
18/06/2015,0.483567294,0.512187002
19/06/2015,0.246454528,0.259516203
20/06/2015,0.039605227,0.041783239
21/06/2015,0.157919229,0.170962558
22/06/2015,1.282448909,1.876423773
23/06/2015,0.641480828,1.004853004
24/06/2015,1.454631905,2.215586715
25/06/2015,1.511761824,2.275073322
26/06/2015,1.440996541,2.165701811
27/06/2015,0.932319581,1.422099792
28/06/2015,1.594294571,2.31192956
29/06/2015,1.942308895,2.818082922
30/06/2015,2.07931153,2.964897667
01/07/2015,2.181260017,3.074313568
02/07/2015,2.123975945,3.001342286
03/07/2015,2.289776579,3.260473794
04/07/2015,2.277217859,3.225162447
05/07/2015,2.274114875,3.206126672
06/07/2015,2.112223728,2.932215824
07/07/2015,2.168370757,2.968868076
08/07/2015,0.423083171,0.614328906
09/07/2015,1.761978222,2.474058141
10/07/2015,2.306530983,3.086441004
11/07/2015,2.199943765,2.937405926
12/07/2015,1.879913844,2.547890779
13/07/2015,1.148765491,1.605138949
14/07/2015,1.870113479,2.508561764
15/07/2015,1.79322768,2.391328617
16/07/2015,1.906911967,2.544120017
17/07/2015,1.186353312,1.588793375
18/07/2015,1.672218707,2.193778072
19/07/2015,1.933336123,2.577524373
20/07/2015,1.5144681,1.989931401
21/07/2015,1.75754967,2.316446856
22/07/2015,1.555920023,2.091224354
23/07/2015,1.274376469,1.715523642
24/07/2015,1.647425438,2.208768118
25/07/2015,0.61597001,0.863419212
26/07/2015,1.633830867,2.210555868
27/07/2015,1.341605895,1.801718485
28/07/2015,1.130323429,1.551340488
29/07/2015,0.423511686,0.564807794
30/07/2015,0.363734463,0.516848621
31/07/2015,1.643767826,2.171206583
01/08/2015,0.24778876,0.307032312
02/08/2015,0.842822221,1.13300163
03/08/2015,2.012633408,2.64881724
04/08/2015,1.489004972,2.024900403
05/08/2015,1.621057904,2.146971638
06/08/2015,1.931571193,2.575262047
07/08/2015,1.731742029,2.328466469
08/08/2015,1.662643512,2.218485719
09/08/2015,1.189095569,1.62027856
10/08/2015,0.753994597,1.027759541
11/08/2015,1.379829352,1.865371506
12/08/2015,1.678339097,2.239350749
13/08/2015,1.543325762,2.074625087
14/08/2015,0.66493115,0.900814897
15/08/2015,0.284030884,0.402952654
16/08/2015,0.210767129,0.30385492
17/08/2015,0.335253576,0.452915442
18/08/2015,0.511113045,0.68977752
19/08/2015,0.126051729,0.176325827
20/08/2015,0.502063313,0.668807471
21/08/2015,1.095391055,1.484240722
22/08/2015,1.410307618,1.882972582
23/08/2015,1.111791816,1.494134555
24/08/2015,1.102270444,1.488783336
25/08/2015,0.426495205,0.623501928
26/08/2015,1.734886158,2.257381452
27/08/2015,1.653229821,2.175134411
28/08/2015,1.65549637,2.186776567
29/08/2015,1.604762336,2.135477856
30/08/2015,1.511442237,2.022277435
31/08/2015,0.019281079,0.024051828
01/09/2015,0.908527711,1.295252067
02/09/2015,0.106695049,0.160604369
03/09/2015,0.180468906,0.236487395
04/09/2015,0.771796328,0.982562838
05/09/2015,0.087687949,0.1226194
06/09/2015,0.376378138,0.498164494
07/09/2015,0.901257079,1.189070014
08/09/2015,1.322617752,1.752104972
09/09/2015,1.087997549,1.473394197
10/09/2015,0.650912881,0.884540767
11/09/2015,0.7670775,1.015642671
12/09/2015,1.282102104,1.695310622
13/09/2015,0.811115451,1.057207279
14/09/2015,0.064305927,0.085148355
15/09/2015,0.244293701,0.327653604
16/09/2015,0.895159205,1.295146507
17/09/2015,0.719697938,1.053969491
18/09/2015,0.163262153,0.237491391
19/09/2015,0.30473234,0.426656148
20/09/2015,0.337128908,0.477308517
21/09/2015,0.773851855,1.090189651
22/09/2015,0.523485854,0.752889391
23/09/2015,0.050490166,0.095563329
24/09/2015,0.168725968,0.246394818
25/09/2015,0.805353263,1.045844974
26/09/2015,0.764167373,1.001294649
27/09/2015,0.613425766,0.812306563
28/09/2015,0.40954863,0.558852248
29/09/2015,0.918527866,1.224435973
30/09/2015,0.730896033,0.966135165
01/10/2015,0.900979542,1.201207968
02/10/2015,1.207844551,1.581801147
03/10/2015,0.923092301,1.2155761
04/10/2015,0.07718258,0.097891262
05/10/2015,0.996691426,1.29025955
06/10/2015,0.851808585,1.126219821
07/10/2015,0.051839968,0.077046856
08/10/2015,0.084609797,0.130163494
09/10/2015,0.459023687,0.586813964
10/10/2015,0.221836981,0.28958184
11/10/2015,0.171752842,0.232034767
12/10/2015,0.793247307,1.025374984
13/10/2015,0.252695438,0.320527568
14/10/2015,0.057227358,0.076724087
15/10/2015,0.168077814,0.20551534
16/10/2015,0.268797024,0.345307292
17/10/2015,0.319486975,0.377837137
18/10/2015,0.110174414,0.125615872
19/10/2015,0.054293024,0.092384254
20/10/2015,0.253642252,0.40688278
21/10/2015,0.223851713,0.332154601
22/10/2015,0.165938461,0.236688534
23/10/2015,0.180316676,0.194828546
24/10/2015,0.679485261,0.863568502
25/10/2015,0.445081907,0.577570688
26/10/2015,0.529787462,0.68742277
27/10/2015,0.539315623,0.699303146
28/10/2015,0.479375015,0.630653987
29/10/2015,0.087561067,0.125676991
30/10/2015,0.383214234,0.454030316
31/10/2015,0.687119267,0.887214868
01/11/2015,0.637887488,0.820336987
02/11/2015,0.583625556,0.753683021
03/11/2015,0.731941322,0.956403347
04/11/2015,0.350696873,0.462241223
05/11/2015,0.268127726,0.342899147
06/11/2015,0.554172901,0.723059651
07/11/2015,0.571258718,0.731163681
08/11/2015,0.532133984,0.679389369
09/11/2015,0.490867383,0.649768545
10/11/2015,0.428178812,0.567600448
11/11/2015,0.259678367,0.349489617
12/11/2015,0.216774537,0.339006109
13/11/2015,0.118509545,0.250991602
14/11/2015,NA,NA
15/11/2015,NA,NA
16/11/2015,NA,NA
17/11/2015,NA,NA
18/11/2015,NA,NA
19/11/2015,NA,NA
20/11/2015,NA,NA
21/11/2015,NA,NA
22/11/2015,NA,NA
23/11/2015,NA,NA
24/11/2015,NA,NA
25/11/2015,NA,NA
26/11/2015,NA,NA
27/11/2015,NA,NA
28/11/2015,NA,NA
29/11/2015,NA,NA
30/11/2015,NA,NA
01/12/2015,NA,NA
02/12/2015,NA,NA
03/12/2015,NA,NA
04/12/2015,NA,NA
05/12/2015,NA,NA
06/12/2015,NA,NA
07/12/2015,NA,NA
08/12/2015,NA,NA
09/12/2015,NA,NA
10/12/2015,NA,NA
11/12/2015,NA,NA
12/12/2015,NA,NA
13/12/2015,NA,NA
14/12/2015,NA,NA
15/12/2015,NA,NA
16/12/2015,NA,NA
17/12/2015,NA,NA
18/12/2015,NA,NA
19/12/2015,NA,NA
20/12/2015,NA,NA
21/12/2015,NA,NA
22/12/2015,NA,NA
23/12/2015,NA,NA
24/12/2015,NA,NA
25/12/2015,NA,NA
26/12/2015,NA,NA
27/12/2015,NA,NA
28/12/2015,NA,NA
29/12/2015,NA,NA
30/12/2015,NA,NA
31/12/2015,NA,NA
01/01/2016,NA,NA
02/01/2016,NA,NA
03/01/2016,NA,NA
04/01/2016,NA,NA
05/01/2016,NA,NA
06/01/2016,NA,NA
07/01/2016,NA,NA
08/01/2016,NA,NA
09/01/2016,NA,NA
10/01/2016,NA,NA
11/01/2016,NA,NA
12/01/2016,NA,NA
13/01/2016,NA,NA
14/01/2016,NA,NA
15/01/2016,NA,NA
16/01/2016,NA,NA
17/01/2016,NA,NA
18/01/2016,NA,NA
19/01/2016,NA,NA
20/01/2016,NA,NA
21/01/2016,NA,NA
22/01/2016,NA,NA
23/01/2016,NA,NA
24/01/2016,NA,NA
25/01/2016,NA,NA
26/01/2016,NA,NA
27/01/2016,NA,NA
28/01/2016,NA,NA
29/01/2016,NA,NA
30/01/2016,NA,NA
31/01/2016,NA,NA
01/02/2016,NA,NA
02/02/2016,NA,NA
03/02/2016,NA,NA
04/02/2016,NA,NA
05/02/2016,NA,NA
06/02/2016,NA,NA
07/02/2016,NA,NA
08/02/2016,NA,NA
09/02/2016,NA,NA
10/02/2016,NA,NA
11/02/2016,NA,NA
12/02/2016,NA,NA
13/02/2016,NA,NA
14/02/2016,NA,NA
15/02/2016,NA,NA
16/02/2016,NA,NA
17/02/2016,NA,NA
18/02/2016,NA,NA
19/02/2016,NA,NA
20/02/2016,NA,NA
21/02/2016,NA,NA
22/02/2016,NA,NA
23/02/2016,NA,NA
24/02/2016,NA,NA
25/02/2016,NA,NA
26/02/2016,NA,NA
27/02/2016,NA,NA
28/02/2016,NA,NA
29/02/2016,NA,NA
01/03/2016,NA,NA
02/03/2016,NA,NA
03/03/2016,NA,NA
04/03/2016,NA,NA
05/03/2016,NA,NA
06/03/2016,NA,NA
07/03/2016,NA,NA
08/03/2016,NA,NA
09/03/2016,NA,NA
10/03/2016,NA,NA
11/03/2016,NA,NA
12/03/2016,NA,NA
13/03/2016,NA,NA
14/03/2016,NA,NA
15/03/2016,NA,NA
16/03/2016,NA,NA
17/03/2016,NA,NA
18/03/2016,NA,NA
19/03/2016,NA,NA
20/03/2016,NA,NA
21/03/2016,NA,NA
22/03/2016,NA,NA
23/03/2016,NA,NA
24/03/2016,NA,NA
25/03/2016,NA,NA
26/03/2016,0.02697221,0.029417672
27/03/2016,0.163929671,0.17879252
28/03/2016,0.128131616,0.139748798
29/03/2016,0.126074078,0.133534983
30/03/2016,0.184151477,0.1923184
31/03/2016,0.313779604,0.499314296
01/04/2016,0.414660199,0.651811579
02/04/2016,0.594461085,0.93778859
03/04/2016,0.563512288,0.914405159
04/04/2016,0.464325457,0.738371756
05/04/2016,0.540020044,0.868300848
06/04/2016,0.08979109,0.181836933
07/04/2016,NA,NA
08/04/2016,0.051086529,0.112100707
09/04/2016,0.137828648,0.267247946
10/04/2016,0.213697841,0.277632911
11/04/2016,0.586372726,0.916814278
12/04/2016,0.594503159,0.941249005
13/04/2016,0.371978578,0.61257912
14/04/2016,0.089194354,0.139338148
15/04/2016,0.739300083,1.156689928
16/04/2016,0.730679355,1.136505647
17/04/2016,0.334534207,0.570004609
18/04/2016,0.212977921,0.411942392
19/04/2016,0.282782031,0.492913879
20/04/2016,0.68742656,1.03197179
21/04/2016,0.963568808,1.491185432
22/04/2016,0.78110618,1.221161008
23/04/2016,0.103216272,0.181652938
24/04/2016,0.370946244,0.766380364
25/04/2016,0.441264924,0.760855452
26/04/2016,0.27379285,0.46559282
27/04/2016,0.193182168,0.306305868
28/04/2016,0.404456312,0.817474716
29/04/2016,0.215297217,0.424338459
30/04/2016,0.271059801,0.510974059
01/05/2016,0.149736006,0.304282764
02/05/2016,0.082393147,0.15127249
03/05/2016,0.113971933,0.171484943
04/05/2016,0.30645782,0.467146837
05/05/2016,0.701793909,1.082723432
06/05/2016,1.147670782,1.705639234
07/05/2016,1.260784315,1.896036054
08/05/2016,1.205667447,1.833362858
09/05/2016,1.245897184,1.89858407
10/05/2016,1.408519238,2.086843996
11/05/2016,1.346375911,2.008249505
12/05/2016,0.120509642,0.169204048
13/05/2016,0.228427202,0.291454049
14/05/2016,0.378219476,0.540239439
15/05/2016,0.614658493,0.98355294
16/05/2016,0.322477768,0.527767533
17/05/2016,0.731416852,1.09843534
18/05/2016,1.367472595,2.01002079
19/05/2016,0.155274076,0.251497961
20/05/2016,1.040197743,1.500489733
21/05/2016,1.924517575,2.777018962
22/05/2016,1.584402653,2.317964966
23/05/2016,0.085278721,0.153151257
24/05/2016,0.304515569,0.46317301
25/05/2016,1.649255845,2.370484874
26/05/2016,1.48973899,2.203693222
27/05/2016,1.687380559,2.4838163
28/05/2016,1.448674425,2.143204145
29/05/2016,0.578525174,0.88452355
30/05/2016,0.143827212,0.198973292
31/05/2016,0.432208514,0.587875358
01/06/2016,0.59861255,0.867081623
02/06/2016,0.698314355,1.041195602
03/06/2016,0.118877826,0.171658921
04/06/2016,0.052154995,0.072725298
05/06/2016,0.563315261,0.847536077
06/06/2016,1.052882489,1.546198997
07/06/2016,1.252966163,1.878150102
08/06/2016,0.215386368,0.323145235
09/06/2016,0.119982194,0.191148695
10/06/2016,1.359238281,1.976164284
11/06/2016,0.110420117,0.157589932
12/06/2016,0.695729461,1.043019453
13/06/2016,0.754063425,1.098655216
14/06/2016,0.560139227,0.829272238
15/06/2016,1.034040541,1.494904497
16/06/2016,0.956655155,1.392887899
17/06/2016,0.315488591,0.442912891
18/06/2016,0.679211036,0.923214049
19/06/2016,0.439590084,0.577619921
20/06/2016,1.069001284,1.550227061
21/06/2016,0.771073763,1.167299539
22/06/2016,1.588186351,2.363247011
23/06/2016,1.535550963,2.251354209
24/06/2016,0.906285596,1.375165036
25/06/2016,0.450664745,0.693886554
26/06/2016,0.315856422,0.524805094
27/06/2016,0.911750826,1.329912737
28/06/2016,1.643162048,2.352532601
29/06/2016,1.484981429,2.144977405
30/06/2016,0.889414598,1.33708379
01/07/2016,1.408388102,2.047793563
02/07/2016,0.792576709,1.19305279
03/07/2016,1.088692427,1.609762897
04/07/2016,1.566759794,2.223988242
05/07/2016,1.352647353,1.94820141
06/07/2016,1.188570202,1.742494338
07/07/2016,1.579936658,2.278589625
08/07/2016,1.504232183,2.182442291
09/07/2016,0.821835959,1.195916743
10/07/2016,1.770835414,2.530860867
11/07/2016,1.374570708,1.998694727
12/07/2016,0.304458289,0.45665418
13/07/2016,0.102665452,0.186961618
14/07/2016,0.234446828,0.351721049
15/07/2016,0.417552416,0.661536142
16/07/2016,1.325279184,1.914242599
17/07/2016,1.760547399,2.521481123
18/07/2016,1.635230426,2.326683683
19/07/2016,1.638911814,2.376891411
20/07/2016,1.607416253,2.345859525
21/07/2016,0.900318085,1.316898696
22/07/2016,0.678875679,1.005484959
23/07/2016,0.755897458,1.131863714
24/07/2016,1.14210327,1.675303204
25/07/2016,0.661030372,0.998818702
26/07/2016,0.861515089,1.291763862
27/07/2016,0.466929013,0.680551095
28/07/2016,1.143382977,1.676734225
29/07/2016,1.44300065,2.115405436
30/07/2016,1.475806338,2.170347512
31/07/2016,0.150284119,0.210724944
01/08/2016,0.648347966,0.989215906
02/08/2016,1.509945414,2.283621148
03/08/2016,1.663651408,2.427384262
04/08/2016,1.5805301,2.283773647
05/08/2016,0.176303661,0.3134027
06/08/2016,0.87806131,1.283570181
07/08/2016,1.565904631,2.228265153
08/08/2016,1.725201409,2.456419468
09/08/2016,0.050645714,0.076456964
10/08/2016,0.206706587,0.344325799
11/08/2016,1.134118723,1.729851977
12/08/2016,0.423073415,0.644807036
13/08/2016,1.856202597,2.694157036
14/08/2016,1.691610461,2.459173627
15/08/2016,1.288837934,1.911136743
16/08/2016,1.532613806,2.263035962
17/08/2016,0.112169728,0.148685865
18/08/2016,1.028241573,1.518798901
19/08/2016,0.955732803,1.370319844
20/08/2016,0.66719995,0.944567758
21/08/2016,0.796296405,1.18631454
22/08/2016,1.406417161,2.060246663
23/08/2016,1.807591015,2.575191102
24/08/2016,1.704655616,2.495514836
25/08/2016,1.646573592,2.423546758
26/08/2016,1.509162758,2.225434194
27/08/2016,1.50994636,2.234147734
28/08/2016,1.388460628,2.06736039
29/08/2016,0.757440484,1.167202897
30/08/2016,1.050484206,1.5712187
31/08/2016,1.382745258,2.026707164
01/09/2016,1.222356734,1.794133177
02/09/2016,1.44657871,2.109125112
03/09/2016,1.370176971,2.006079941
04/09/2016,1.2439394,1.85422875
05/09/2016,0.093523623,0.150210799
06/09/2016,1.10448364,1.607568621
07/09/2016,1.262957131,1.983993681
08/09/2016,1.159404656,1.811894934
09/09/2016,0.981760062,1.568060504
10/09/2016,0.843767226,1.359776415
11/09/2016,0.708365259,1.121838117
12/09/2016,0.073174272,0.093070487
13/09/2016,NA,NA
14/09/2016,NA,NA
15/09/2016,NA,NA
16/09/2016,NA,NA
17/09/2016,NA,NA
18/09/2016,NA,NA
19/09/2016,NA,NA
20/09/2016,NA,NA
21/09/2016,NA,NA
22/09/2016,NA,NA
23/09/2016,NA,NA
24/09/2016,NA,NA
25/09/2016,NA,NA
26/09/2016,NA,NA
27/09/2016,NA,NA
28/09/2016,NA,NA
29/09/2016,NA,NA
30/09/2016,NA,NA
01/10/2016,NA,NA
02/10/2016,NA,NA
03/10/2016,NA,NA
04/10/2016,NA,NA
05/10/2016,NA,NA
06/10/2016,NA,NA
07/10/2016,NA,NA
08/10/2016,NA,NA
09/10/2016,NA,NA
10/10/2016,NA,NA
11/10/2016,NA,NA
12/10/2016,NA,NA
13/10/2016,NA,NA
14/10/2016,NA,NA
15/10/2016,NA,NA
16/10/2016,NA,NA
17/10/2016,NA,NA
18/10/2016,NA,NA
19/10/2016,NA,NA
20/10/2016,NA,NA
21/10/2016,NA,NA
22/10/2016,NA,NA
23/10/2016,NA,NA
24/10/2016,NA,NA
25/10/2016,NA,NA
26/10/2016,NA,NA
27/10/2016,NA,NA
28/10/2016,NA,NA
29/10/2016,NA,NA
30/10/2016,NA,NA
31/10/2016,NA,NA
01/11/2016,NA,NA
02/11/2016,NA,NA
03/11/2016,NA,NA
04/11/2016,NA,NA
05/11/2016,NA,NA
06/11/2016,NA,NA
07/11/2016,NA,NA
08/11/2016,NA,NA
09/11/2016,NA,NA
10/11/2016,NA,NA
11/11/2016,NA,NA
12/11/2016,NA,NA
13/11/2016,NA,NA
14/11/2016,NA,NA
15/11/2016,NA,NA
16/11/2016,NA,NA
17/11/2016,NA,NA
18/11/2016,NA,NA
19/11/2016,NA,NA
20/11/2016,NA,NA
21/11/2016,NA,NA
22/11/2016,NA,NA
23/11/2016,NA,NA
24/11/2016,NA,NA
25/11/2016,NA,NA
26/11/2016,NA,NA
27/11/2016,NA,NA
28/11/2016,NA,NA
29/11/2016,NA,NA
30/11/2016,NA,NA
01/12/2016,NA,NA
02/12/2016,NA,NA
03/12/2016,NA,NA
04/12/2016,NA,NA
05/12/2016,NA,NA
06/12/2016,NA,NA
07/12/2016,NA,NA
08/12/2016,NA,NA
09/12/2016,NA,NA
10/12/2016,NA,NA
11/12/2016,NA,NA
12/12/2016,NA,NA
13/12/2016,NA,NA
